EGNo,WhaleName,VisualGenderCode,GeneticGenderCode,GenderCode,FirstYearSighted,LastYearSighted,BirthYear,Mother,Father,DeathYear,Darted,ReDart,Tagged,AllImagesQuality,Haplotype,Cow,FirstCalvingYear,LipsLeft,LipsRight,MandibleLeft,MandibleRight,Belly,Chin,CatalogedDate,CompositeLastUpdated,WhaleNote,CreatedBy,CreatedDate,EditedBy,EditedDate,ChangeStamp
1226,SNAKE EYES,M,M,M,1979,2019,,,,2019,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,5,6,Y,Y,,,"Found dead off Fire Isalnd, NY Sep 16, 2019",<unknown>,1900-01-01,kmcpherson,2021-12-15,
1227,SLIVER,M,M,M,1981,2021,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,3,3,Y,Y,,,Named for sliver of callosity coming off the back of the left bonnet.  Left side callosity very similar to 3301 in 2016.,<unknown>,1900-01-01,kmcpherson,2021-12-15,
1233,,F,F,F,1974,2016,,,,,TRUE,FALSE,FALSE,1,A,TRUE,1989,N,N,5,5,X,X,,,,<unknown>,1900-01-01,kmcpherson,2021-12-15,
1238,,M,M,M,1982,2001,,,,2001,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,,,X,N,,,changed chin coding to black chin based on dead whale images. Can't be certain about the belly as too much skin gone. ARK 1/11/12. Changed visual sex to male based on dead whale sightings- 7/21/14-PKH,<unknown>,1900-01-01,phamilton,2014-07-21,
1239,,X,M,M,1981,2016,1981,1175,,,TRUE,FALSE,FALSE,1,B,FALSE,,S,S,3,2,X,X,,2011-03-23,Twisted spine as it approached tail- deformity,<unknown>,1900-01-01,kmcpherson,2021-12-15,
1240,BALDY,F,F,F,1974,2016,,,,,TRUE,FALSE,FALSE,1,D,TRUE,1974,N,N,2,2,N,N,,,,<unknown>,1900-01-01,kmcpherson,2021-12-15,
1241,BUGS,F,F,F,1982,2013,1982,1240,,,TRUE,FALSE,FALSE,1,D,TRUE,1989,N,N,,,Y,Y,,,,<unknown>,1900-01-01,phamilton,2013-07-26,
1242,,F,F,F,1982,2009,,,,,TRUE,FALSE,FALSE,1,A,TRUE,1982,N,N,,,N,N,,,"On 1/3/22, PKH removed re-dart. There hjad been multiple issues with 1242's profile compared to her calves (GenProb 24), but those have all been resolved.",<unknown>,1900-01-01,phamilton,2022-01-03,
1243,MAGIC,F,F,F,1982,2021,1982,1242,1617,,TRUE,FALSE,TRUE,1,A,TRUE,1991,N,S,4,2,N,N,,,Genetic sex added 9/24/07. Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-12-15,
1245,SLALOM,F,F,F,1982,2021,1982,1140,,,TRUE,FALSE,TRUE,1,D,TRUE,1996,S,M,6,6,N,N,,2018-05-04,,<unknown>,1900-01-01,kmcpherson,2021-12-15,
1246,LOLIGO,F,F,F,1974,2009,,,,,TRUE,FALSE,FALSE,1,C,TRUE,1974,M,M,,,N,N,,,The callosity looks like a swimming squid and loligo is a type of squid,<unknown>,1900-01-01,phamilton,2013-07-26,
1247,,M,M,M,1982,1995,1982,1246,1332,,TRUE,FALSE,FALSE,1,C,FALSE,,M,L,,,N,N,,,Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,jharrison,2017-05-12,
1248,RUDOLPH,F,F,F,1980,2006,,,,,TRUE,FALSE,TRUE,1,A,TRUE,1982,M,M,,,Y,Y,,,Genetic sex added 9/24/07,<unknown>,1900-01-01,mmarx,2011-08-02,
1249,LACROSSE,X,M,M,1982,2021,1982,1248,1278,,TRUE,FALSE,FALSE,1,A,FALSE,,M,M,4,6,Y,Y,,,"Paternity data entered 4/8/16-PKH. From vessel, right head looks just like 3840.",<unknown>,1900-01-01,kmcpherson,2021-12-14,
1250,HERB,X,M,M,1982,2021,1982,1222,,,TRUE,FALSE,FALSE,1,D,FALSE,,M,L,2,3,X,N,,,Scratch on right side very similar to 1604's (but very faint in 2014),<unknown>,1900-01-01,kmcpherson,2021-12-14,
1254,SPITBALL,F,F,F,1981,1995,,,,,TRUE,FALSE,TRUE,1,B,TRUE,1986,S,S,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-09,
1259,,M,X,M,1981,1982,,,,,FALSE,FALSE,FALSE,1,,FALSE,,S,S,,,Y,Y,,,,<unknown>,1900-01-01,Cborutskie,2009-04-09,
1264,,F,X,F,1980,1985,,,,,FALSE,FALSE,FALSE,1,,TRUE,1982,N,N,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-09,
1265,,X,X,X,1982,1982,1982,1264,,,FALSE,FALSE,FALSE,2,,FALSE,,S,S,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-09,
1266,SHENANDOAH,F,F,F,1982,2011,,,,,TRUE,FALSE,FALSE,1,D,TRUE,1982,N,N,,,N,N,,,Named because the callosity looked like the curving Shenandoah river,<unknown>,1900-01-01,mmarx,2011-08-02,
1267,,F,F,F,1982,2006,1982,1266,1156,2006,TRUE,FALSE,FALSE,1,D,FALSE,,N,S,,,N,N,,,"11/16/12-D-MJM-090406 from Aug/Sep 2006 genetically matched to 1267 on 5 loci, haplotype, sex. Photographs show black belly and chin, callosity OK, and she was sighted every year for many years before she disappeared after April 2006. Combined- enough to consider the gentic match to be confident. Paternity data entered 4/8/16-PKH.",<unknown>,1900-01-01,phamilton,2016-04-08,
1268,,F,X,F,1979,2002,,,,,FALSE,FALSE,TRUE,1,,TRUE,1979,S,S,,,X,X,,,,<unknown>,1900-01-01,jharrison,2017-05-12,
1270,,M,M,M,1980,2021,,,,,TRUE,FALSE,FALSE,1,B,FALSE,,L,L,4,4,X,X,,,,<unknown>,1900-01-01,kmcpherson,2021-12-14,
1271,DROPCLOTH,X,M,M,1978,2021,,,,,TRUE,FALSE,FALSE,1,A,FALSE,,M,M,1,1,X,X,,,"This whale had been recorded as needing to be re-darted due to genetic discrepancy, but that discrepancy was solved and on 3/4/15, PKH unchecked the re-dart column",<unknown>,1900-01-01,kmcpherson,2021-12-14,
1272,,X,M,M,1982,2011,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,,,X,N,,,Large white back scar in 2009 appears to have turned grey insubsequent years.,<unknown>,1900-01-01,phamilton,2013-07-26,
1276,,M,M,M,1980,2018,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,4,4,X,X,,,,<unknown>,1900-01-01,kmcpherson,2021-12-14,
1278,,M,M,M,1980,2017,,,,,TRUE,FALSE,FALSE,1,A,FALSE,,M,M,3,3,N,N,,2015-10-05,"On 7/27/06, genetic sex enterd into database which is different than visual sex. On 7/19/07 MAZ determined that there is no photographic evidence of gender and confusing paper data. Visual gender changed to Unknown. 9/21/07- VISUAL SEX AS MALE CONFIRMED. 7/26/11 LMC belly and chin changed to white as confirmed through photos.",<unknown>,1900-01-01,kmcpherson,2021-12-14,
1279,,X,M,M,1982,2012,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,,,X,X,,,"Genetic sex added 9/24/07, Halpotype added 10/5/07",<unknown>,1900-01-01,phamilton,2013-07-26,
1280,LUNA,X,X,X,1982,2016,,,,,FALSE,FALSE,FALSE,1,,FALSE,,N,N,3,4,N,N,,2015-10-05,The scar on the right head looks like the moon rising. This whale is missing multiple baleen plates on both sides of the mouth from a severe entanglement. The entanglement occurred sometime between 4/21/13 and 3/25/14. Keep an eye on whether or not it re-grows.,<unknown>,1900-01-01,kmcpherson,2021-12-14,
1281,PUNCTUATION,F,F,F,1981,2019,,,,2019,TRUE,FALSE,TRUE,1,A,TRUE,1986,N,N,1,1,N,N,,2019-06-28,Dead whale #2 in GSL in 2019,<unknown>,1900-01-01,kmcpherson,2021-12-14,
1283,,X,M,M,1982,2021,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,4,4,X,N,,,,<unknown>,1900-01-01,kmcpherson,2021-12-14,
1284,,F,X,F,1982,1990,,,,,FALSE,FALSE,FALSE,1,D,TRUE,1987,N,N,,,X,X,,,,<unknown>,1900-01-01,jharrison,2017-05-12,
1301,HALF NOTE,F,F,F,1983,2022,1983,1001,1033,,TRUE,FALSE,FALSE,1,D,TRUE,1989,N,N,1,1,N,N,,,Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-12-13,
1302,1/4 NOTE,X,X,X,1983,1985,1983,1014,,,FALSE,FALSE,FALSE,1,A,FALSE,,N,N,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-09,
1303,SLASH,F,F,F,1979,2011,,,,2011,TRUE,FALSE,TRUE,1,A,TRUE,1984,N,N,,,Y,Y,,,,<unknown>,1900-01-01,phamilton,2011-03-21,
1304,,M,M,M,1980,2018,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,5,3,N,N,,,Visual sex from 3/27/16 sighting. Genetc sex and hap based on SampleID 204244 entered 2/26/20,<unknown>,1900-01-01,kmcpherson,2021-12-13,
1306,VELCRO,M,M,M,1983,2016,,,,,TRUE,FALSE,FALSE,1,A,FALSE,,L,L,1,3,X,N,,,,<unknown>,1900-01-01,kmcpherson,2021-12-13,
1307,,X,M,M,1974,2021,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,1,1,N,N,,,,<unknown>,1900-01-01,kmcpherson,2021-12-13,
1308,,F,F,F,1983,2011,1983,1012,,2011,TRUE,FALSE,TRUE,1,B,TRUE,2001,M,M,,,N,N,,,DEAD 2011,<unknown>,1900-01-01,mmarx,2012-07-16,
1310,AMANDA,F,F,F,1979,2009,,,,,TRUE,FALSE,FALSE,1,D,TRUE,1983,N,N,,,X,X,,2011-03-23,,<unknown>,1900-01-01,mzani,2013-07-03,
1311,PATTI,X,M,M,1983,2013,1983,1310,,2013,TRUE,FALSE,FALSE,1,D,FALSE,,M,M,,,N,N,,,,<unknown>,1900-01-01,phamilton,2013-09-11,
1312,,F,X,F,1983,1983,,,,,FALSE,FALSE,FALSE,3,,TRUE,1983,N,N,,,X,X,,,,<unknown>,1900-01-01,<unknown>,1900-01-01,
1314,SYMMETRY,F,X,F,1983,1991,,,,,FALSE,FALSE,FALSE,1,D,TRUE,1983,N,N,,,X,X,,,,<unknown>,1900-01-01,jharrison,2017-05-12,
1315,FOSTER,F,F,F,1983,2013,1983,1314,,,TRUE,FALSE,FALSE,2,D,TRUE,1992,M,S,,,N,N,,,,<unknown>,1900-01-01,mzani,2013-07-03,
1316,WHISKERS,F,X,F,1980,1983,,,,,FALSE,FALSE,FALSE,1,A,TRUE,1980,N,S,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1317,ERGO,M,M,M,1983,2021,1983,1316,,,TRUE,FALSE,FALSE,1,A,FALSE,,N,N,1,3,Y,N,,,"The three scars on the right shoulder look like the symbol in geometry that means ""therefore"" which is ergo in Latin

Changed chin to black because of evidence in 8/26/2004 NEA/A ""C"" sighting-  RC. Chin changed back to white on 7/11/14. RC had misinterpretted the images.- PKH. Chin changed back to black on 3/11/16 based on discussion at data meeting.
Similar to #1611.",<unknown>,1900-01-01,kmcpherson,2021-12-13,
1318,CURLY,F,X,F,1978,1985,,,,,FALSE,FALSE,FALSE,1,,TRUE,1983,S,M,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1319,,X,X,X,1983,1983,1983,1318,,,FALSE,FALSE,FALSE,2,,FALSE,,N,N,,,Y,Y,,,"On May 14, 2008, PKH checked all white chins in DIGITS.",<unknown>,1900-01-01,Cborutskie,2009-04-07,
1320,MOHAWK,X,M,M,1974,2021,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,L,L,2,1,X,X,,,,<unknown>,1900-01-01,kmcpherson,2021-12-13,
1321,MONO,F,F,F,1983,2014,,,,,TRUE,FALSE,FALSE,1,B,TRUE,1991,N,S,,,N,N,,2011-03-23,"Genetic sex added 9/24/07, Halpotype added 10/5/07",<unknown>,1900-01-01,mzani,2013-07-03,
1323,,X,M,M,1983,2014,,,,,TRUE,FALSE,FALSE,1,A,FALSE,,S,N,,,X,N,,,,<unknown>,1900-01-01,mmarx,2013-03-01,
1324,,X,X,X,1975,1983,,,,,FALSE,FALSE,FALSE,3,,FALSE,,S,S,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1325,GUANO,X,X,X,1980,1992,,,,,FALSE,FALSE,FALSE,1,,FALSE,,S,S,,,Y,Y,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1326,,M,M,M,1983,2019,,,,,TRUE,FALSE,FALSE,1,A,FALSE,,N,N,3,3,Y,Y,,2011-03-23,"On 12/1/14, PKH entered Hap and genetic sex based on SampleID 179147 (5/17/2010).",<unknown>,1900-01-01,kmcpherson,2021-12-13,
1327,SCOOP,X,M,M,1956,2016,,,,,TRUE,FALSE,TRUE,1,E,FALSE,,N,N,2,2,Y,Y,,,,<unknown>,1900-01-01,kmcpherson,2021-12-13,
1328,,X,M,M,1983,2021,,,,,TRUE,FALSE,FALSE,1,C,FALSE,,N,S,1,1,X,X,,,,<unknown>,1900-01-01,kmcpherson,2021-12-13,
1331,TRELLIS,X,M,M,1981,2021,,,,,TRUE,TRUE,FALSE,1,A,FALSE,,N,M,1,1,N,N,,2015-10-05,11/7/14- named for scar on back. Added to re-dart 1/27/16,<unknown>,1900-01-01,kmcpherson,2021-12-13,
1332,DOLLAR,M,M,M,1981,2018,,,,,TRUE,FALSE,FALSE,1,C,FALSE,,N,N,2,3,N,N,,,Visual sex added 7/21/14 based on image from 8/31/11 NEA/N D D300S-182,<unknown>,1900-01-01,kmcpherson,2021-12-13,
1333,DELTA,M,M,M,1978,1998,,,,1998,TRUE,FALSE,FALSE,1,D,FALSE,,M,M,,,X,N,,,,<unknown>,1900-01-01,<unknown>,1900-01-01,
1334,HOOK,F,F,F,1983,2019,,,,,TRUE,FALSE,TRUE,2,B,TRUE,1983,N,N,2,1,X,X,,,"On 12/1/14, PKH entered genetic sex based on SampleID 181803 (2/21/2013). Named in 2020 based on the curve or hook of the callosities at tip of bonnet",<unknown>,1900-01-01,kmcpherson,2021-12-13,
1401,CLEFT,X,M,M,1980,1989,,,,,TRUE,FALSE,FALSE,1,C,FALSE,,N,N,,,X,X,,,Name changed from Cleavage to Cleft 3/14/08,<unknown>,1900-01-01,jharrison,2017-05-12,
1402,GLACIER,M,M,M,1984,2017,1984,1157,1052,2017,TRUE,FALSE,FALSE,1,A,FALSE,,M,M,2,3,N,N,,,Named for the distinctive scar on the back that looks like a melting glacier. Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-12-10,
1403,MERIDIAN,M,M,M,1984,2021,1984,1303,,,TRUE,FALSE,FALSE,1,A,FALSE,,N,N,2,2,N,N,,2010-06-07,"Meridian means an arc of a line- named for scar on head by the coaming, Visual sex added  5/4/10",<unknown>,1900-01-01,kmcpherson,2021-12-10,
1404,LIGHTNING,M,X,M,1984,1989,1984,1127,,,FALSE,FALSE,FALSE,1,D,FALSE,,L,L,,,Y,Y,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1405,YAWN,F,F,F,1984,1999,1984,1171,,,TRUE,FALSE,TRUE,1,B,TRUE,1997,S,M,,,Y,Y,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1406,FOREVER,F,F,F,1984,2000,1984,1135,,,TRUE,FALSE,TRUE,1,D,TRUE,1994,N,N,,,N,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1407,BRUNSWICK,F,F,F,1980,2001,,,,,TRUE,FALSE,FALSE,1,B,TRUE,1984,S,S,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1408,COLUMBINE,F,F,F,1984,2016,1984,1118,1327,,TRUE,FALSE,TRUE,1,A,TRUE,1996,N,N,2,2,Y,Y,,,Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-12-10,
1409,CAIRN,M,M,M,1984,2021,1984,1160,,,TRUE,FALSE,FALSE,1,A,FALSE,,N,S,5,3,Y,Y,,,Named 2018-  The islands and bonnet look like a Cairn: a mound of rough stones built as a memorial or landmark.,<unknown>,1900-01-01,kmcpherson,2021-12-10,
1410,,X,X,X,1984,1984,1984,1145,,,FALSE,FALSE,FALSE,1,D,FALSE,,N,N,,,X,X,,,,<unknown>,1900-01-01,jharrison,2017-05-12,
1411,,M,M,M,1984,2001,1984,1142,1056,,TRUE,FALSE,FALSE,1,H,FALSE,,M,M,,,X,X,,,"On 12/11/12, changed halpotype to H. We think this whale is the dead whale on 7/00/2001 in Newfoundland- a haplotype H male. 1411 was last seen alive on February 22/2001. Paternity data entered 4/8/16-PKH.",<unknown>,1900-01-01,phamilton,2016-04-08,
1412,ICELAND,F,F,F,1984,2017,,,,,TRUE,FALSE,FALSE,3,A,TRUE,1984,M,M,1,,X,Y,,,Genetic sex and haplotype entered 5/23/18 based on sample ID 204247. Named in 2018 because of the scarring on her head and the fact she has been seen in Iceland.,<unknown>,1900-01-01,kmcpherson,2021-12-10,
1415,,F,X,F,1981,1988,,,,,FALSE,FALSE,FALSE,3,,FALSE,,S,S,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1619,GLISPA,F,X,F,1970,1992,,,,,FALSE,FALSE,FALSE,1,C,TRUE,1970,S,S,,,N,N,,,"On June 26, 2008, we received new images from Jim Hain and it was discovered that she was with a calf in 1970 and her calving hisory was extended 17 years earlier.",<unknown>,1900-01-01,mzani,2009-04-14,
1620,MANTIS,F,F,F,1986,2021,,,,,TRUE,FALSE,FALSE,1,D,TRUE,1996,N,N,3,4,X,N,,2011-03-23,"Named mantis because her bonnet resembles a mantis shrimp (especially the eyes). Also, mantis shrimp are known fighters - a characteristic we need in adult female right whales. Haplotype and genetic sex added 11/8/10.",<unknown>,1900-01-01,kmcpherson,2021-12-07,
1621,,X,M,M,1986,2000,,,,,TRUE,FALSE,FALSE,1,C,FALSE,,N,N,,,X,X,,2005-11-21,,<unknown>,1900-01-01,phamilton,2009-04-14,
1622,,F,F,F,1986,2010,,,,,TRUE,FALSE,TRUE,1,D,TRUE,1997,N,N,,,N,N,,2005-11-21,"Looks similar to 3995- especially from the right. Also 3780. Added re-dart 9/30/14 because her only sample is from March 21, 1996 on a day when there was a lot of sample confusion. Currently no known genotype for this whale. UPDATE 02/10/2015: We do have a genotype for this whale now- SampleID 28 from March 21, 1996 (genotype matches all her calves). Decided to remove the re-dart request.",<unknown>,1900-01-01,mhagbloom,2017-04-20,
1623,LINDSAY,M,M,M,1985,1996,,,,1996,TRUE,FALSE,TRUE,2,C,FALSE,,M,M,,,N,N,,,,<unknown>,1900-01-01,jharrison,2017-05-12,
1624,,X,M,M,1986,2005,,,,,TRUE,FALSE,TRUE,1,D,FALSE,,N,M,,,N,N,,2005-11-21,,<unknown>,1900-01-01,phamilton,2009-04-14,
1625,,X,M,M,1986,2014,,,,,TRUE,FALSE,FALSE,1,A,FALSE,,M,M,,,Y,Y,,2005-11-21,,<unknown>,1900-01-01,mzani,2013-07-03,
1627,WAVY GRAVY,M,M,M,1985,2021,,,,,TRUE,FALSE,FALSE,1,B,FALSE,,N,N,4,4,N,N,,2005-11-21,"Removed re-dart on 11/7/17 because he was re-darted in the spring. If we don't get genetics, then will need to to make him re-dart again",<unknown>,1900-01-01,kmcpherson,2021-12-07,
1628,PEREGRINE,X,X,X,1986,2021,,,,,FALSE,FALSE,FALSE,1,,FALSE,,M,M,3,2,X,N,,2005-11-21,"Named because it doesn't stay in any habitat for long and has an non-descript callosity.

Blk ch added based on 3/8/2010 NEA/A ""J"" d300_132 -MNH 3/2014",<unknown>,1900-01-01,kmcpherson,2021-12-07,
1629,IPANEMA,F,F,F,1985,2002,,,,,TRUE,FALSE,TRUE,1,D,TRUE,1990,M,M,,,Y,Y,,2005-11-21,,<unknown>,1900-01-01,phamilton,2009-04-14,
1630,,X,M,M,1986,2019,,,,,TRUE,FALSE,FALSE,2,A,FALSE,,S,M,3,2,Y,Y,,2005-11-23,"Genetic sex added 9/24/07, Halpotype added 10/5/07. Chin changed to white based on 3/10/09 sighting- among others. 7/11/14-PKH",<unknown>,1900-01-01,kmcpherson,2021-12-07,
1632,CATSPAW,F,F,F,1986,2014,,,,,TRUE,FALSE,FALSE,1,A,TRUE,2002,M,M,,,Y,Y,,2005-11-23,"Scar on r. shoulder can sometimes look like a catspaw, Halpotype added 10/5/07. On 12/1/14, PKH entered genetic sex based on SampleID 740 (2/12/2005).",<unknown>,1900-01-01,phamilton,2014-12-01,
1701,APHRODITE,F,F,F,1987,2022,1987,1219,,,TRUE,FALSE,FALSE,1,D,TRUE,1996,N,N,5,4,N,N,,2011-03-23,Similar to #3292; Aphrodite,<unknown>,1900-01-01,khowe,2023-02-07,
1702,,X,M,M,1987,1990,1987,1118,,,TRUE,FALSE,TRUE,1,A,FALSE,,N,N,,,N,N,,,,<unknown>,1900-01-01,Cborutskie,2009-03-23,
1703,WOLF,F,F,F,1987,2021,1987,1157,1516,,TRUE,FALSE,TRUE,1,A,TRUE,2001,N,N,1,1,N,N,,,"The coaming looks like a chain of islands and the Wolves are a group of islands in the Bay of Fundy. Looks like 3194, 2541. On 11/12/15, PKH discovered that SampleID 800 from dead calf 2/22/96 is consistent as 1703's calf- 32 out of 33 loci, Haplotype, 1703's first known calving was 2001, and 1703 was seen in the area 3 days before the dead calf. Paternity data entered 4/8/16-PKH. Primaries and coding updated 4/29/21-PKH",<unknown>,1900-01-01,kmcpherson,2021-12-06,
1704,,F,F,F,1987,1999,1987,1140,,,TRUE,FALSE,FALSE,1,D,TRUE,1997,N,N,,,X,N,,,Unofficial name was Knotty Head- Chris called it this because it looked like gin bottle and that was old vernacular for gin bottle,<unknown>,1900-01-01,Cborutskie,2009-03-23,
1705,PHOENIX,F,F,F,1987,2013,1987,1151,1147,,TRUE,FALSE,TRUE,1,C,TRUE,1996,M,N,,,N,N,,,"This whale is the biological calf of #1151, but was raised by #1004 from at least Feb 17, 1987 onwards. On 11/7/16, we switched the mom of this calf in the database from her adoptive mom to her biological mom. The two moms swapped calves on the calving ground- see Frasier et al. 2010. Paternity data entered 4/8/16-PKH.",<unknown>,1900-01-01,phamilton,2016-11-07,
1706,,F,F,F,1987,2021,1987,1135,1307,,TRUE,FALSE,FALSE,1,D,FALSE,,M,M,1,2,Y,Y,,,Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-12-06,
1707,METOMPKIN,F,F,F,1987,1998,1987,1004,,,TRUE,FALSE,TRUE,1,D,TRUE,1997,N,N,,,N,N,,,"This whale is the biological calf of #1004, but was raised by #1151 from at least Feb 17, 1987 onwards. On 11/7/16, we switched the mom of this calf in the database from her adoptive mom to her biological mom. The two moms swapped calves on the calving ground- see Frasier et al. 2010.",<unknown>,1900-01-01,phamilton,2016-11-07,
1708,,X,M,M,1987,2019,1987,1284,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,3,2,X,N,,2015-10-05,PED SCAR SIMILAR TO 1821'S,<unknown>,1900-01-01,kmcpherson,2021-12-06,
1419,,M,M,M,1984,2021,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,N,3,4,Y,Y,,2022-08-10,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 179937, SightingID 78339. Haplotype added by PKH on 6/13/13- SampleID 179937",<unknown>,1900-01-01,awarren,2022-08-10,
1421,WILLIE,M,X,M,1981,1990,,,,,FALSE,FALSE,TRUE,1,,FALSE,,N,N,,,N,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-07,
1422,GALAXY,M,M,M,1980,1989,,,,,TRUE,FALSE,TRUE,1,C,FALSE,,L,L,,,X,N,,,,<unknown>,1900-01-01,aknowlton,2008-07-17,
1423,OLD BLUNT TIPS,X,X,X,1980,2021,,,,,FALSE,FALSE,FALSE,1,,FALSE,,N,N,4,3,X,N,,,Named because it is an old whale with blunt fluke tips,<unknown>,1900-01-01,kmcpherson,2021-12-10,
1424,,M,M,M,1980,2007,1980,1501,,2007,TRUE,FALSE,FALSE,1,C,FALSE,,N,N,,,X,N,,,"Seen floating dead 3/25/07, On 2/28/08, this wahle was matched to 1980 calf of 1501, was #1054, Visual sex added  5/4/10. Carcass re-sighted floating in GOM 6/19/2007 - none of original entanglement on the mostly skinless/boneless carcass, but telemetry tether used to tag carcass on March 28, 2007 was still on right flipper.",<unknown>,1900-01-01,jharrison,2017-05-12,
1425,BUTTERFLY,F,F,F,1982,2021,,,,,TRUE,FALSE,FALSE,1,D,TRUE,1994,N,N,4,4,N,X,,,Named in 2015 because her 4 peninsulas look like the wings of a butterfly.,<unknown>,1900-01-01,kmcpherson,2021-12-10,
1426,NEW BRUNSWICK,X,F,F,1984,1990,1984,1407,,,TRUE,TRUE,FALSE,1,B,FALSE,,S,S,,,Y,Y,,,,<unknown>,1900-01-01,jharrison,2017-05-12,
1427,,X,M,M,1984,2017,1984,1168,,,TRUE,FALSE,FALSE,1,D,FALSE,,M,M,2,3,X,N,,2016-07-01,,<unknown>,1900-01-01,kmcpherson,2021-12-10,
1428,GLIDDEN,X,M,M,1980,2009,,,,,TRUE,FALSE,TRUE,1,D,FALSE,,N,N,,,X,N,,,,<unknown>,1900-01-01,mzani,2013-07-03,
1429,SCARF,M,M,M,1982,2021,1982,1201,1035,,TRUE,FALSE,FALSE,1,C,FALSE,,N,N,3,2,N,N,,2022-11-01,Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,awarren,2022-11-01,
1430,ONE-TWO,F,F,F,1984,2003,,,,,TRUE,FALSE,FALSE,1,D,TRUE,1992,M,M,,,N,N,,,,<unknown>,1900-01-01,Cborutskie,2009-04-03,
1501,,F,X,F,1980,1985,,,,,FALSE,FALSE,FALSE,1,C,TRUE,1980,N,N,,,X,X,,,Haplotype infered from her calf 1424 which was matched on 2/28/08,<unknown>,1900-01-01,phamilton,2010-09-13,
1502,,X,X,X,1985,1985,1985,1264,,,FALSE,FALSE,FALSE,1,,FALSE,,N,N,,,X,Y,,,,<unknown>,1900-01-01,Cborutskie,2009-04-03,
1503,TRILOGY,F,F,F,1985,2010,1985,1240,1144,,TRUE,FALSE,TRUE,1,D,TRUE,1995,N,N,,,N,N,,,"similar to 2145, named for the 3 small white lines on the left lip and the 3 islands. Paternity data entered 4/8/16-PKH.",<unknown>,1900-01-01,phamilton,2016-04-08,
1504,,F,X,F,1985,1986,1985,1318,,1986,FALSE,FALSE,FALSE,2,,FALSE,,N,N,,,X,X,,,,<unknown>,1900-01-01,phamilton,2010-09-13,
1505,,M,M,M,1985,1999,1985,1222,,,TRUE,FALSE,FALSE,1,C,FALSE,,N,N,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-04-03,
1506,,M,M,M,1985,2021,1985,1248,,,TRUE,FALSE,FALSE,1,A,FALSE,,M,M,4,3,N,N,,,,<unknown>,1900-01-01,kmcpherson,2021-12-09,
1507,MANTA,M,M,M,1985,2021,1985,1266,1333,,TRUE,FALSE,FALSE,1,D,FALSE,,N,S,1,1,N,N,,,Right head looks like 3208. Paternity data entered 4/8/16-PKH.,<unknown>,1900-01-01,kmcpherson,2021-12-09,
1508,,X,X,X,1985,1985,1985,1201,,,FALSE,FALSE,FALSE,4,,FALSE,,M,M,,,X,X,,,,<unknown>,1900-01-01,Cborutskie,2009-03-31,
1509,RAT,F,F,F,1980,2005,,,,,TRUE,FALSE,TRUE,1,B,TRUE,1986,N,N,,,N,N,,,,<unknown>,1900-01-01,<unknown>,1900-01-01,
1511,,M,M,M,1981,2014,,,,,TRUE,FALSE,FALSE,1,D,FALSE,,M,M,,,N,N,,,"Genetic sex added 9/24/07, Halpotype added 10/5/07",<unknown>,1900-01-01,mzani,2013-07-03,
